Age,Workclass,Education,Marital-status,Occupation,Relationship,Race,Gender,Hours-per-week,Native-country,Income,Encoded_Salary
31,Private,Less than Bachelor's,Divorced,Other-service,Unmarried,White,Female,99,United-States,>50K,1
48,Private,Bachelor's Degree,Married-spouse-absent,Sales,Unmarried,White,Female,70,United-States,>50K,1
40,Private,Master's Degree,Divorced,Prof-specialty,Not-in-family,White,Male,20,United-States,<=50K,0
26,Private,Less than Bachelor's,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0
28,Private,Less than Bachelor's,Married-civ-spouse,Other-service,Own-child,White,Female,35,United-States,<=50K,0
52,Private,Less than Bachelor's,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,1
41,Self-emp-not-inc,Less than Bachelor's,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K,0
39,Self-emp-not-inc,Bachelor's Degree,Married-civ-spouse,Farming-fishing,Wife,White,Female,50,United-States,<=50K,0
48,Private,Less than Bachelor's,Never-married,Adm-clerical,Not-in-family,Black,Female,16,Trinadad&Tobago,<=50K,0
19,Private,Less than Bachelor's,Never-married,Sales,Not-in-family,White,Female,30,United-States,<=50K,0
27,Private,Less than Bachelor's,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0
59,Private,Bachelor's Degree,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K,0
19,Private,Less than Bachelor's,Never-married,Sales,Other-relative,White,Male,40,United-States,<=50K,0
32,Private,Less than Bachelor's,Never-married,Handlers-cleaners,Own-child,White,Male,50,United-States,<=50K,0
39,Private,Less than Bachelor's,Never-married,Handlers-cleaners,Other-relative,White,Male,40,United-States,<=50K,0
33,Private,Less than Bachelor's,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0
38,Private,Less than Bachelor's,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K,0
27,Private,Less than Bachelor's,Never-married,Farming-fishing,Own-child,White,Male,45,United-States,<=50K,0
23,Private,Less than Bachelor's,Never-married,Exec-managerial,Own-child,White,Female,45,United-States,<=50K,0
25,Local-gov,Bachelor's Degree,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,20,India,<=50K,0
37,Self-emp-inc,Less than Bachelor's,Married-civ-spouse,Sales,Husband,White,Male,68,United-States,<=50K,0
31,Private,Less than Bachelor's,Married-civ-spouse,Transport-moving,Husband,White,Male,65,United-States,<=50K,0
24,Private,Less than Bachelor's,Never-married,Sales,Own-child,White,Female,37,United-States,<=50K,0
53,Local-gov,Bachelor's Degree,Divorced,Adm-clerical,Unmarried,White,Female,38,Dominican-Republic,<=50K,0
25,Private,Less than Bachelor's,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K,1
59,Private,Less than Bachelor's,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,0
39,Federal-gov,Less than Bachelor's,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,0
28,Private,Less than Bachelor's,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,0
22,Private,Less than Bachelor's,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K,0
20,Private,Less than Bachelor's,Never-married,Craft-repair,Other-relative,White,Male,40,El-Salvador,<=50K,0
25,Private,Less than Bachelor's,Never-married,Other-service,Own-child,White,Female,40,United-States,<=50K,0
27,Private,Less than Bachelor's,Never-married,Craft-repair,Unmarried,White,Male,50,United-States,<=50K,0
20,Private,Less than Bachelor's,Never-married,Sales,Unmarried,White,Male,40,United-States,<=50K,0
43,Self-emp-not-inc,Less than Bachelor's,Divorced,Farming-fishing,Unmarried,White,Male,25,United-States,<=50K,0
39,Private,Less than Bachelor's,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0
27,Private,Bachelor's Degree,Never-married,Prof-specialty,Not-in-family,White,Male,45,United-States,<=50K,0
17,Private,Less than Bachelor's,Never-married,Sales,Own-child,White,Female,5,United-States,<=50K,0
40,State-gov,Master's Degree,Married-civ-spouse,Prof-specialty,Husband,White,Male,72,United-States,<=50K,0
50,Private,Less than Bachelor's,Married-civ-spouse,Craft-repair,Husband,White,Male,48,United-States,>50K,1
23,Self-emp-inc,Bachelor's Degree,Never-married,Adm-clerical,Own-child,White,Female,35,United-States,<=50K,0
60,Private,Less than Bachelor's,Married-civ-spouse,Sales,Husband,White,Male,65,United-States,>50K,1
30,Private,Less than Bachelor's,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0
24,Private,Less than Bachelor's,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,50,United-States,<=50K,0
23,Private,Bachelor's Degree,Never-married,Adm-clerical,Own-child,White,Female,20,United-States,<=50K,0
24,Private,Bachelor's Degree,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,United-States,<=50K,0
45,Self-emp-not-inc,Bachelor's Degree,Married-civ-spouse,Craft-repair,Husband,White,Male,20,United-States,<=50K,0
58,Self-emp-inc,Less than Bachelor's,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,1
22,Private,Less than Bachelor's,Never-married,Sales,Other-relative,White,Male,20,United-States,<=50K,0
41,Private,Less than Bachelor's,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K,0
48,Private,Less than Bachelor's,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K,1
31,Private,Less than Bachelor's,Divorced,Machine-op-inspct,Other-relative,White,Male,40,United-States,<=50K,0
33,Private,Master's Degree,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,1
49,Self-emp-inc,Bachelor's Degree,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,<=50K,0
30,Private,Bachelor's Degree,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,1
38,Private,Less than Bachelor's,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0
58,Local-gov,Less than Bachelor's,Married-civ-spouse,Transport-moving,Husband,White,Male,48,United-States,<=50K,0
58,Private,Bachelor's Degree,Divorced,Prof-specialty,Not-in-family,White,Female,50,United-States,<=50K,0
61,Self-emp-not-inc,Less than Bachelor's,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,0
58,Private,Less than Bachelor's,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,1
32,Private,Bachelor's Degree,Married-civ-spouse,Tech-support,Husband,White,Male,45,United-States,>50K,1
33,Self-emp-not-inc,Less than Bachelor's,Divorced,Craft-repair,Not-in-family,White,Male,50,United-States,<=50K,0
28,Private,Bachelor's Degree,Separated,Exec-managerial,Not-in-family,White,Female,50,United-States,>50K,1
22,Private,Less than Bachelor's,Never-married,Other-service,Own-child,White,Female,11,United-States,<=50K,0
35,Private,Less than Bachelor's,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,1
59,Private,Less than Bachelor's,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,<=50K,0
50,Self-emp-not-inc,Less than Bachelor's,Married-civ-spouse,Sales,Husband,Black,Male,40,United-States,<=50K,0
56,Self-emp-inc,Less than Bachelor's,Widowed,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0
36,Self-emp-not-inc,Less than Bachelor's,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0
28,Private,Less than Bachelor's,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,60,United-States,<=50K,0
42,Private,Bachelor's Degree,Married-civ-spouse,Prof-specialty,Husband,Black,Male,40,United-States,>50K,1
60,Private,Less than Bachelor's,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,0
41,Self-emp-inc,Less than Bachelor's,Married-civ-spouse,Sales,Husband,White,Male,91,United-States,<=50K,0
42,Private,Bachelor's Degree,Married-civ-spouse,Tech-support,Husband,White,Male,45,United-States,>50K,1
36,Private,Less than Bachelor's,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,>50K,1
52,Local-gov,Master's Degree,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,1
42,Self-emp-not-inc,Less than Bachelor's,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0
26,Local-gov,Less than Bachelor's,Married-civ-spouse,Protective-serv,Husband,White,Male,55,United-States,>50K,1
31,Local-gov,Bachelor's Degree,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K,0
47,Private,Less than Bachelor's,Separated,Sales,Unmarried,White,Female,40,Mexico,<=50K,0
35,Private,Less than Bachelor's,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50,United-States,<=50K,0
19,Private,Less than Bachelor's,Never-married,Handlers-cleaners,Own-child,White,Male,25,United-States,<=50K,0
59,Self-emp-not-inc,Less than Bachelor's,Married-civ-spouse,Sales,Wife,White,Female,80,United-States,>50K,1
38,Private,Bachelor's Degree,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,1
36,Private,Bachelor's Degree,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,<=50K,0
35,Private,Master's Degree,Never-married,Exec-managerial,Not-in-family,White,Female,55,United-States,<=50K,0
39,Private,Less than Bachelor's,Married-civ-spouse,Farming-fishing,Husband,White,Male,30,United-States,<=50K,0
64,Private,Less than Bachelor's,Separated,Other-service,Not-in-family,White,Male,40,United-States,<=50K,0
17,Local-gov,Less than Bachelor's,Never-married,Other-service,Own-child,White,Female,25,United-States,<=50K,0
49,Private,Less than Bachelor's,Married-civ-spouse,Other-service,Husband,White,Male,32,United-States,<=50K,0
19,Private,Less than Bachelor's,Never-married,Other-service,Own-child,White,Female,25,United-States,<=50K,0
36,Self-emp-not-inc,Less than Bachelor's,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,<=50K,0
26,Private,Less than Bachelor's,Never-married,Handlers-cleaners,Not-in-family,White,Male,45,United-States,<=50K,0
27,Private,Less than Bachelor's,Never-married,Priv-house-serv,Other-relative,White,Female,40,El-Salvador,<=50K,0
66,Private,Bachelor's Degree,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,1
38,Private,Less than Bachelor's,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,0
25,Private,Bachelor's Degree,Never-married,Exec-managerial,Other-relative,White,Female,25,United-States,<=50K,0
19,Private,Less than Bachelor's,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,0
30,Private,Less than Bachelor's,Never-married,Craft-repair,Not-in-family,White,Male,50,United-States,>50K,1
22,Private,Bachelor's Degree,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,40,South,<=50K,0
60,Private,Less than Bachelor's,Divorced,Craft-repair,Own-child,White,Male,44,United-States,>50K,1
54,Private,Less than Bachelor's,Married-civ-spouse,Tech-support,Husband,White,Male,18,United-States,>50K,1
46,Private,Less than Bachelor's,Separated,Craft-repair,Not-in-family,White,Male,37,United-States,<=50K,0
33,State-gov,Less than Bachelor's,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K,0
51,Local-gov,Master's Degree,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0
43,Private,Master's Degree,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K,1
60,Self-emp-inc,Less than Bachelor's,Married-civ-spouse,Farming-fishing,Husband,White,Male,25,United-States,<=50K,0
39,Self-emp-not-inc,Less than Bachelor's,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,<=50K,0
23,Private,Bachelor's Degree,Never-married,Tech-support,Own-child,White,Female,40,United-States,<=50K,0
39,Private,Less than Bachelor's,Never-married,Tech-support,Not-in-family,White,Female,40,United-States,<=50K,0
40,Local-gov,Less than Bachelor's,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K,0
48,Private,Less than Bachelor's,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,United-States,>50K,1
24,Private,Less than Bachelor's,Never-married,Handlers-cleaners,Other-relative,White,Male,40,United-States,<=50K,0
32,Private,Less than Bachelor's,Divorced,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K,0
31,Self-emp-not-inc,Less than Bachelor's,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,<=50K,0
39,Private,Less than Bachelor's,Never-married,Machine-op-inspct,Not-in-family,Black,Male,40,United-States,<=50K,0
27,Private,Master's Degree,Never-married,Exec-managerial,Own-child,White,Female,40,United-States,<=50K,0
45,State-gov,Master's Degree,Never-married,Adm-clerical,Not-in-family,Black,Male,38,United-States,<=50K,0
31,Private,Bachelor's Degree,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,40,Vietnam,<=50K,0
63,Private,Less than Bachelor's,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0
45,Private,Bachelor's Degree,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,1
28,State-gov,Less than Bachelor's,Separated,Adm-clerical,Unmarried,White,Female,50,United-States,<=50K,0
23,Private,Bachelor's Degree,Never-married,Sales,Own-child,White,Female,40,United-States,<=50K,0
50,Private,Less than Bachelor's,Married-civ-spouse,Craft-repair,Husband,White,Male,44,United-States,>50K,1
33,Private,Less than Bachelor's,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,<=50K,0
27,Private,Bachelor's Degree,Never-married,Sales,Not-in-family,White,Male,46,United-States,>50K,1
29,Private,Less than Bachelor's,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0
36,Private,Less than Bachelor's,Divorced,Adm-clerical,Unmarried,White,Female,35,United-States,<=50K,0
60,Private,Less than Bachelor's,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Mexico,>50K,1
23,Private,Bachelor's Degree,Never-married,Sales,Own-child,White,Male,55,United-States,<=50K,0
38,Self-emp-inc,Less than Bachelor's,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,<=50K,0
60,Private,Master's Degree,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,1
20,Self-emp-not-inc,Less than Bachelor's,Never-married,Craft-repair,Not-in-family,White,Female,35,United-States,<=50K,0
37,Private,Less than Bachelor's,Widowed,Machine-op-inspct,Unmarried,Black,Female,48,United-States,<=50K,0
37,Private,Less than Bachelor's,Never-married,Craft-repair,Unmarried,White,Male,40,United-States,<=50K,0
58,Private,Less than Bachelor's,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0
25,Private,Bachelor's Degree,Never-married,Craft-repair,Own-child,White,Male,30,Canada,<=50K,0
27,Private,Less than Bachelor's,Never-married,Adm-clerical,Unmarried,White,Female,60,United-States,<=50K,0
33,Private,Less than Bachelor's,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,55,United-States,<=50K,0
43,State-gov,Less than Bachelor's,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0
21,Federal-gov,Less than Bachelor's,Never-married,Tech-support,Own-child,Black,Male,20,United-States,<=50K,0
45,Private,Less than Bachelor's,Married-civ-spouse,Craft-repair,Husband,Other,Male,40,Mexico,<=50K,0
44,Private,Less than Bachelor's,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,<=50K,0
53,Private,Less than Bachelor's,Divorced,Prof-specialty,Not-in-family,White,Male,46,United-States,>50K,1
31,Private,Less than Bachelor's,Never-married,Other-service,Own-child,Black,Female,20,United-States,<=50K,0
18,Federal-gov,Less than Bachelor's,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,15,Philippines,<=50K,0
20,Private,Less than Bachelor's,Never-married,Other-service,Own-child,White,Female,30,United-States,<=50K,0
32,Private,Less than Bachelor's,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,0
48,Private,Less than Bachelor's,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,United-States,<=50K,0
46,Private,Less than Bachelor's,Married-civ-spouse,Other-service,Husband,Black,Male,40,United-States,<=50K,0
28,Private,Less than Bachelor's,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50,United-States,<=50K,0
27,Self-emp-not-inc,Less than Bachelor's,Never-married,Sales,Not-in-family,Black,Male,40,United-States,<=50K,0
18,Federal-gov,Less than Bachelor's,Never-married,Sales,Own-child,White,Female,32,United-States,<=50K,0
69,Self-emp-not-inc,Less than Bachelor's,Married-civ-spouse,Exec-managerial,Husband,White,Male,12,United-States,>50K,1
50,Self-emp-inc,Master's Degree,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,1
43,Private,Less than Bachelor's,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,Greece,<=50K,0
32,Private,Bachelor's Degree,Divorced,Sales,Unmarried,White,Female,30,United-States,<=50K,0
43,Private,Less than Bachelor's,Separated,Exec-managerial,Not-in-family,White,Female,48,United-States,<=50K,0
52,Self-emp-not-inc,Less than Bachelor's,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,>50K,1
35,Private,Less than Bachelor's,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,>50K,1
